from_pretrained,model_cfg,model_cls,model_type,lr,batch_size,lr_scheduler,max_n_segments,num_mem_tokens,model_path,num_steps,exact_match,k2,freeze_model_weights
gpt2,,transformers:AutoModelForCausalLM,decoder,1e-05,64,linear,1,16.0,/home/jovyan/rmt/runs/babilong/qa6_yes-no-questions/gpt2/linear_adamw_wd1e-03_1x512_mem16_bs64_bptt--1_from_cpt_0-1/run_5,3500.0,,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,1e-05,64,linear,1,16.0,/home/jovyan/rmt/runs/babilong/qa6_yes-no-questions/gpt2/linear_adamw_wd1e-03_1x512_mem16_bs64_bptt--1_from_cpt_0-1/run_5,3500.0,,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,1e-05,16,linear,2,16.0,/home/jovyan/rmt/runs/babilong/qa6_yes-no-questions/gpt2/linear_adamw_wd1e-03_2x512_mem16_bs64_bptt--1_from_cpt_1-2/run_5,5000.0,0.5360000133514404,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,16,linear,2,16.0,/home/jovyan/rmt/runs/babilong/qa6_yes-no-questions/gpt2/linear_adamw_wd1e-03_2x512_mem16_bs64_bptt--1_from_cpt_1-2/run_6,10000.0,0.8768768906593323,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,1e-05,16,linear,4,16.0,/home/jovyan/rmt/runs/babilong/qa6_yes-no-questions/gpt2/linear_adamw_wd1e-03_4x512_mem16_bs64_bptt--1_from_cpt_2-4/run_5,5000.0,0.675000011920929,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,16,linear,4,16.0,/home/jovyan/rmt/runs/babilong/qa6_yes-no-questions/gpt2/linear_adamw_wd1e-03_4x512_mem16_bs64_bptt--1_from_cpt_2-4/run_6,1700.0,,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,16,linear,4,16.0,/home/jovyan/rmt/runs/babilong/qa6_yes-no-questions/gpt2/linear_adamw_wd1e-03_4x512_mem16_bs64_bptt--1_from_cpt_2-4/run_6,10000.0,0.7319999933242798,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,1e-05,8,linear,6,16.0,/home/jovyan/rmt/runs/babilong/qa6_yes-no-questions/gpt2/linear_adamw_wd1e-03_6x512_mem16_bs64_bptt--1_from_cpt_4-6/run_5,5000.0,0.6740000247955322,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,8,linear,6,16.0,/home/jovyan/rmt/runs/babilong/qa6_yes-no-questions/gpt2/linear_adamw_wd1e-03_6x512_mem16_bs64_bptt--1_from_cpt_4-6/run_6,8500.0,0.6669999957084656,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,1e-05,8,linear,8,16.0,/home/jovyan/rmt/runs/babilong/qa6_yes-no-questions/gpt2/linear_adamw_wd1e-03_8x512_mem16_bs64_bptt--1_from_cpt_6-8/run_5,5000.0,0.6420000195503235,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,8,linear,8,16.0,/home/jovyan/rmt/runs/babilong/qa6_yes-no-questions/gpt2/linear_adamw_wd1e-03_8x512_mem16_bs64_bptt--1_from_cpt_6-8/run_6,10000.0,0.621999979019165,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,1e-05,4,linear,16,16.0,/home/jovyan/rmt/runs/babilong/qa6_yes-no-questions/gpt2/linear_adamw_wd1e-03_16x512_mem16_bs64_bptt--1_from_cpt_8-16/run_5,4500.0,0.5799999833106995,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,4,linear,16,16.0,/home/jovyan/rmt/runs/babilong/qa6_yes-no-questions/gpt2/linear_adamw_wd1e-03_16x512_mem16_bs64_bptt--1_from_cpt_8-16/run_6,10000.0,0.5889999866485596,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,1e-05,2,linear,32,16.0,/home/jovyan/rmt/runs/babilong/qa6_yes-no-questions/gpt2/linear_adamw_wd1e-03_32x512_mem16_bs64_bptt--1_from_cpt_16-32/run_5,1800.0,,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,2,linear,32,16.0,/home/jovyan/rmt/runs/babilong/qa6_yes-no-questions/gpt2/linear_adamw_wd1e-03_32x512_mem16_bs64_bptt--1_from_cpt_16-32/run_6,10000.0,0.546999990940094,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,32,linear,2,16.0,/home/jovyan/rmt/runs/babilong/qa6_yes-no-questions/gpt2/linear_adamw_wd1e-03_2x512_mem16_bs64_bptt--1_from_cpt_0-2/run_6,10000.0,0.8348386883735657,-1,False
gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,1,linear,64,16.0,/home/jovyan/rmt/runs/babilong/qa6_yes-no-questions/gpt2/linear_adamw_wd1e-03_64x512_mem16_bs64_bptt--1_from_cpt_32-64/run_6,500.0,,-1,False
